n_threads;time(s);mPow_size
64;0.0034;10
96;0.001333;10
96;0.004735;10
96;0.00184;10
32;0.001477;10
96;0.003619;10
96;0.003307;10
96;0.003442;10
96;0.002547;10
64;0.00539;10
96;0.002422;10
96;0.001826;10
96;0.001576;10
64;0.003245;10
96;0.003322;10
64;0.003242;10
64;0.001689;10
64;0.002593;10
96;0.002864;10
96;0.002903;10
96;0.00352;10
96;0.003414;10
96;0.001954;10
1;0.025088;11
1;0.024681;11
1;0.024663;11
1;0.024175;11
1;0.020386;11
1;0.023817;11
1;0.022745;11
1;0.020309;11
1;0.023112;11
1;0.025246;11
1;0.02696;11
1;0.020435;11
1;0.022546;11
1;0.020456;11
1;0.028427;11
1;0.028293;11
1;0.025226;11
1;0.025882;11
1;0.027148;11
1;0.030059;11
2;0.020781;11
2;0.019198;11
2;0.02636;11
2;0.02112;11
2;0.022972;11
2;0.01652;11
2;0.019044;11
2;0.021973;11
2;0.027029;11
2;0.020372;11
2;0.022183;11
2;0.02025;11
2;0.022543;11
2;0.019979;11
2;0.021588;11
2;0.018518;11
2;0.025353;11
2;0.024228;11
2;0.02785;11
4;0.019713;11
2;0.034817;11
4;0.017588;11
4;0.023641;11
4;0.015592;11
4;0.015763;11
4;0.015462;11
4;0.014069;11
4;0.018462;11
4;0.027742;11
4;0.020975;11
4;0.015355;11
4;0.021213;11
4;0.021609;11
4;0.02201;11
4;0.013985;11
4;0.022961;11
4;0.017876;11
4;0.021266;11
4;0.023046;11
4;0.028214;11
8;0.014497;11
8;0.018145;11
8;0.034873;11
8;0.010888;11
8;0.022058;11
8;0.031242;11
8;0.018724;11
8;0.020216;11
8;0.014546;11
8;0.025695;11
8;0.013621;11
8;0.020147;11
8;0.020682;11
8;0.014236;11
8;0.012189;11
8;0.012652;11
8;0.015802;11
8;0.014198;11
8;0.020665;11
8;0.017651;11
16;0.010888;11
16;0.018177;11
16;0.012676;11
16;0.016239;11
16;0.017621;11
16;0.009981;11
16;0.023391;11
16;0.017101;11
16;0.008924;11
16;0.012271;11
16;0.020166;11
16;0.012908;11
16;0.007833;11
16;0.022757;11
16;0.014989;11
16;0.01799;11
16;0.019018;11
16;0.014643;11
32;0.007897;11
16;0.018757;11
32;0.008243;11
32;0.020471;11
32;0.013844;11
16;0.028116;11
32;0.009939;11
32;0.007061;11
32;0.024496;11
32;0.017295;11
32;0.011357;11
32;0.014183;11
32;0.014906;11
32;0.016038;11
32;0.016524;11
32;0.022906;11
32;0.014829;11
32;0.015249;11
32;0.020865;11
64;0.006607;11
32;0.010527;11
32;0.013189;11
64;0.012882;11
64;0.012755;11
64;0.011202;11
32;0.006742;11
64;0.027145;11
64;0.010224;11
64;0.030789;11
64;0.023126;11
64;0.00912;11
64;0.00844;11
64;0.014691;11
64;0.006922;11
64;0.00752;11
64;0.023971;11
64;0.008338;11
64;0.012262;11
64;0.009426;11
96;0.01471;11
64;0.006075;11
64;0.005381;11
64;0.025081;11
96;0.017768;11
96;0.012126;11
96;0.00553;11
96;0.006457;11
96;0.015524;11
96;0.019021;11
96;0.015505;11
96;0.005972;11
96;0.00749;11
96;0.021035;11
96;0.02194;11
96;0.012239;11
96;0.018582;11
96;0.009557;11
96;0.014915;11
96;0.025965;11
96;0.00722;11
96;0.014076;11
96;0.012117;11
1;0.132024;12
1;0.13426;12
1;0.140702;12
1;0.13763;12
1;0.133541;12
1;0.13188;12
1;0.138479;12
1;0.140931;12
1;0.132753;12
1;0.131354;12
1;0.139899;12
1;0.136537;12
1;0.133759;12
1;0.131485;12
1;0.140844;12
1;0.137273;12
1;0.142952;12
1;0.140432;12
1;0.146357;12
1;0.152682;12
2;0.120485;12
2;0.13716;12
2;0.117896;12
2;0.125402;12
2;0.116921;12
2;0.137397;12
2;0.124736;12
2;0.120806;12
2;0.132619;12
2;0.14049;12
2;0.136636;12
2;0.121329;12
2;0.125219;12
2;0.114753;12
2;0.129112;12
2;0.137158;12
2;0.127112;12
2;0.125702;12
2;0.130367;12
2;0.111629;12
4;0.112764;12
4;0.092671;12
4;0.133876;12
4;0.116416;12
4;0.128081;12
4;0.112632;12
4;0.097777;12
4;0.128864;12
4;0.121973;12
4;0.120432;12
4;0.111365;12
4;0.104431;12
4;0.120964;12
4;0.102635;12
4;0.104681;12
4;0.143241;12
4;0.10665;12
4;0.114513;12
4;0.116072;12
4;0.089936;12
8;0.109344;12
8;0.099022;12
8;0.077715;12
8;0.066366;12
8;0.104688;12
8;0.100026;12
8;0.076904;12
8;0.086637;12
8;0.111879;12
8;0.129935;12
8;0.084257;12
8;0.062948;12
8;0.083666;12
8;0.066873;12
8;0.061649;12
8;0.09026;12
8;0.095916;12
8;0.059994;12
8;0.13022;12
16;0.105062;12
16;0.043919;12
16;0.081102;12
8;0.147133;12
16;0.139838;12
16;0.126283;12
16;0.158058;12
16;0.041231;12
16;0.068387;12
16;0.069241;12
16;0.126877;12
16;0.046213;12
16;0.130857;12
16;0.088968;12
16;0.04379;12
16;0.104582;12
16;0.103628;12
16;0.110658;12
16;0.086982;12
16;0.082935;12
32;0.131008;12
32;0.062191;12
32;0.037822;12
16;0.171986;12
32;0.037938;12
32;0.092986;12
32;0.067431;12
32;0.068639;12
32;0.040769;12
32;0.057853;12
32;0.072101;12
32;0.105197;12
32;0.052499;12
32;0.034537;12
32;0.057681;12
32;0.078658;12
32;0.041619;12
32;0.089779;12
64;0.040597;12
32;0.124365;12
32;0.09075;12
64;0.059475;12
64;0.034643;12
64;0.063072;12
32;0.068456;12
64;0.037414;12
64;0.034291;12
64;0.070778;12
64;0.14335;12
64;0.089428;12
64;0.038998;12
64;0.065188;12
64;0.071268;12
64;0.101477;12
64;0.03562;12
64;0.085795;12
96;0.062156;12
64;0.073526;12
64;0.036139;12
96;0.049474;12
64;0.068045;12
64;0.036411;12
96;0.062384;12
96;0.056118;12
96;0.069186;12
64;0.045414;12
96;0.046814;12
96;0.073173;12
96;0.045412;12
96;0.09309;12
96;0.040834;12
96;0.07322;12
96;0.04038;12
96;0.063822;12
96;0.038738;12
96;0.034405;12
96;0.099401;12
96;0.091619;12
96;0.105246;12
96;0.039858;12
96;0.043482;12
1;5.00004e-06;4
1;3.00002e-06;4
1;3.00002e-06;4
1;3.00002e-06;4
1;3.00002e-06;4
1;4.00003e-06;4
1;4.00003e-06;4
1;1.29999e-05;4
1;3.00002e-06;4
1;3.00002e-06;4
1;2.99979e-06;4
1;3.9998e-06;4
1;3.00002e-06;4
1;3.00002e-06;4
1;3.00002e-06;4
1;2.00002e-06;4
1;3.00002e-06;4
1;3.00002e-06;4
1;4.00003e-06;4
1;4.00003e-06;4
2;8.29999e-05;4
2;7.70001e-05;4
2;0.00015;4
2;7.50001e-05;4
2;5.50002e-05;4
2;4.69999e-05;4
2;8.7e-05;4
2;4.80001e-05;4
2;4.19999e-05;4
2;3.3e-05;4
2;3.2e-05;4
2;4.29999e-05;4
2;4.39999e-05;4
2;6.7e-05;4
2;4.39999e-05;4
2;4.80001e-05;4
2;5.00001e-05;4
2;6.7e-05;4
2;4.99999e-05;4
2;8.19999e-05;4
4;9.5e-05;4
4;0.000141;4
4;0.000129;4
4;8.29999e-05;4
4;0.00016;4
4;8.20002e-05;4
4;9.5e-05;4
4;0.000127;4
4;9e-05;4
4;0.000104;4
4;0.000125;4
4;9.39998e-05;4
4;5.29999e-05;4
4;0.000107;4
4;7.29999e-05;4
4;0.000113;4
4;8.7e-05;4
4;9.6e-05;4
4;0.00018;4
4;0.000158;4
8;0.000384;4
8;0.000272;4
8;0.000159;4
8;0.000229;4
8;0.000244;4
8;0.000182;4
8;0.000232;4
8;0.000128;4
8;0.000306;4
8;0.000244;4
8;0.000258;4
8;0.000217;4
8;0.000168;4
8;0.000208;4
8;0.000168;4
8;0.00024;4
8;0.000175;4
8;0.000137;4
8;0.000129;4
8;0.000163;4
16;0.000296;4
16;0.000289;4
16;0.000254;4
16;0.000316;4
16;0.000262;4
16;0.000242;4
16;0.000306;4
16;0.000126;4
16;0.000197;4
16;0.000271;4
16;0.000266;4
16;0.000246;4
16;0.000304;4
16;0.000274;4
16;0.000247;4
16;0.000272;4
16;0.00026;4
16;0.00027;4
16;0.000403;4
16;0.000312;4
32;0.000547;4
32;0.000505;4
32;0.000462;4
32;0.000394;4
32;0.000508;4
32;0.000438;4
32;0.000383;4
32;0.00038;4
32;0.000381;4
32;0.000507;4
32;0.000391;4
32;0.00041;4
32;0.000341;4
32;0.000425;4
32;0.000428;4
32;0.000402;4
32;0.000494;4
32;0.000358;4
32;0.00034;4
32;0.000725;4
64;0.000967;4
64;0.001183;4
64;0.000902;4
64;0.001151;4
64;0.000989;4
64;0.001271;4
64;0.001077;4
64;0.001195;4
64;0.001136;4
64;0.001104;4
64;0.00121;4
64;0.000949;4
64;0.001082;4
64;0.001106;4
64;0.001097;4
64;0.00093;4
64;0.000861;4
64;0.000747;4
64;0.000821;4
64;0.001084;4
96;0.001158;4
96;0.001409;4
96;0.001994;4
96;0.00212;4
96;0.001769;4
96;0.001731;4
96;0.001694;4
96;0.001976;4
96;0.001682;4
96;0.001652;4
96;0.001538;4
96;0.001483;4
96;0.001438;4
96;0.001759;4
96;0.001348;4
96;0.001412;4
96;0.001128;4
96;0.001277;4
96;0.001306;4
96;0.001068;4
1;5.00004e-06;5
1;5.00004e-06;5
1;5.00004e-06;5
1;5.00004e-06;5
1;6.00005e-06;5
1;7.00005e-06;5
1;4.99981e-06;5
1;6.00005e-06;5
1;5.00004e-06;5
1;5.00004e-06;5
1;6.00005e-06;5
1;6.00005e-06;5
1;5.99981e-06;5
1;6.00005e-06;5
1;6.00005e-06;5
1;6.99982e-06;5
1;6.00005e-06;5
1;6.00005e-06;5
1;6.00005e-06;5
1;5.00004e-06;5
2;1.50001e-05;5
2;1.59999e-05;5
2;1.79999e-05;5
2;1.69999e-05;5
2;2.19999e-05;5
2;1.59999e-05;5
2;1.50001e-05;5
2;1.49999e-05;5
2;1.39999e-05;5
2;1.30001e-05;5
2;1.99999e-05;5
2;2.7e-05;5
2;2.09999e-05;5
2;2.29999e-05;5
2;3.7e-05;5
4;3.4e-05;5
4;2.50002e-05;5
4;4.30001e-05;5
4;3.49998e-05;5
4;2.39999e-05;5
4;3.4e-05;5
4;3.69998e-05;5
4;4.20001e-05;5
2;3.6e-05;5
4;8.10002e-05;5
4;3.5e-05;5
4;8.7e-05;5
2;4.79999e-05;5
4;4.10001e-05;5
4;5.20002e-05;5
4;4.69999e-05;5
2;5.7e-05;5
4;8.8e-05;5
2;6.2e-05;5
8;7.59999e-05;5
2;6.6e-05;5
8;0.000123;5
8;0.000148;5
8;0.000135;5
8;0.000111;5
8;5.70002e-05;5
4;0.000102;5
8;8.09999e-05;5
8;5.9e-05;5
8;4.69999e-05;5
4;4.59999e-05;5
8;7.20001e-05;5
8;0.000111;5
8;7.00001e-05;5
8;6.89998e-05;5
8;8.09999e-05;5
4;6.80001e-05;5
4;0.000107;5
4;6.89998e-05;5
16;0.00015;5
8;0.000122;5
8;2.8e-05;5
16;0.000147;5
8;0.000155;5
16;0.000191;5
16;0.000211;5
16;0.000165;5
16;0.000166;5
16;0.000123;5
8;0.000129;5
16;0.000208;5
16;0.000205;5
16;0.000228;5
8;8.7e-05;5
16;0.000203;5
16;0.00024;5
8;0.000146;5
16;0.000252;5
16;0.00023;5
16;0.000317;5
16;0.000336;5
32;0.000398;5
32;0.000406;5
16;0.000425;5
32;0.000379;5
32;0.00029;5
32;0.000385;5
16;0.000334;5
32;0.000334;5
32;0.000399;5
32;0.000351;5
32;0.000309;5
16;0.000261;5
32;0.000194;5
16;0.000413;5
32;0.00042;5
32;0.000413;5
32;0.000437;5
32;0.000433;5
32;0.000638;5
32;0.000736;5
64;0.000694;5
32;0.000492;5
64;0.000821;5
64;0.00079;5
64;0.000834;5
32;0.000795;5
64;0.000816;5
32;0.000944;5
64;0.001155;5
64;0.001096;5
64;0.000971;5
64;0.000873;5
64;0.000925;5
32;0.000865;5
64;0.000583;5
64;0.000806;5
64;0.000755;5
64;0.000955;5
64;0.001133;5
64;0.001172;5
64;0.001244;5
96;0.001155;5
96;0.001557;5
64;0.001289;5
96;0.001603;5
96;0.001329;5
64;0.001049;5
96;0.001322;5
96;0.001569;5
64;0.001296;5
96;0.001638;5
96;0.001577;5
96;0.001163;5
96;0.001622;5
96;0.001864;5
96;0.001765;5
96;0.001288;5
96;0.001455;5
96;0.001617;5
96;0.00138;5
96;0.001502;5
96;0.000816;5
96;0.000406;5
96;0.000395;5
1;2.00002e-06;4
1;2.00002e-06;4
1;1.99978e-06;4
1;1.99978e-06;4
1;3.00002e-06;4
1;3.00002e-06;4
1;3.00002e-06;4
1;3.00002e-06;4
1;2.00002e-06;4
1;1.99978e-06;4
1;2.00002e-06;4
1;2.00002e-06;4
1;2.00002e-06;4
1;3.00002e-06;4
1;2.00002e-06;4
1;2.00002e-06;4
1;2.00002e-06;4
1;2.00002e-06;4
1;2.00002e-06;4
1;3.00002e-06;4
2;5.00001e-05;4
2;8.00001e-05;4
2;2.9e-05;4
2;5.9e-05;4
2;3.7e-05;4
2;0.000103;4
2;6.1e-05;4
2;2.8e-05;4
2;3.3e-05;4
2;5.9e-05;4
2;5.6e-05;4
2;1.90001e-05;4
2;3.6e-05;4
2;3.5e-05;4
2;7.39999e-05;4
2;3.1e-05;4
2;3.89998e-05;4
2;5.60002e-05;4
2;6e-05;4
4;8.8e-05;4
2;2.90002e-05;4
4;0.000147;4
4;0.000119;4
4;9.2e-05;4
4;0.000135;4
4;0.000114;4
4;5.29999e-05;4
4;8.8e-05;4
4;4.90001e-05;4
4;6.90001e-05;4
4;0.000107;4
4;0.000108;4
4;7.80001e-05;4
4;6.4e-05;4
4;0.000124;4
4;0.000106;4
4;0.000101;4
4;0.000177;4
4;0.000176;4
4;0.000223;4
8;0.00028;4
8;0.000179;4
8;0.000227;4
8;0.000221;4
8;0.000186;4
8;0.000204;4
8;0.000368;4
8;0.000212;4
8;0.000202;4
8;0.000209;4
8;0.000181;4
8;0.000178;4
8;0.000141;4
8;7.29999e-05;4
8;9.2e-05;4
8;0.000113;4
8;0.000104;4
8;0.000111;4
8;0.000124;4
8;0.000155;4
16;0.000192;4
16;0.000222;4
16;0.000288;4
16;0.000151;4
16;0.000238;4
16;0.000146;4
16;0.000174;4
16;0.00014;4
16;0.000252;4
16;0.000237;4
16;0.000228;4
16;0.00025;4
16;0.000262;4
16;0.000249;4
16;0.000218;4
16;0.000237;4
16;0.000244;4
16;0.000241;4
16;0.000266;4
16;0.000308;4
32;0.000403;4
32;0.000399;4
32;0.00044;4
32;0.000545;4
32;0.000313;4
32;0.000474;4
32;0.000533;4
32;0.000431;4
32;0.0004;4
32;0.000656;4
32;0.000525;4
32;0.000535;4
32;0.000547;4
32;0.000362;4
32;0.000531;4
32;0.000496;4
32;0.000446;4
32;0.000442;4
32;0.000539;4
32;0.000585;4
64;0.00064;4
64;0.000737;4
64;0.00074;4
64;0.000905;4
64;0.000619;4
64;0.000598;4
64;0.000595;4
64;0.000523;4
64;0.000462;4
64;0.000527;4
64;0.000498;4
64;0.000454;4
64;0.00052;4
64;0.000636;4
64;0.000654;4
64;0.000664;4
64;0.000707;4
64;0.000668;4
64;0.000632;4
64;0.000576;4
96;0.00064;4
96;0.001237;4
96;0.002095;4
96;0.001651;4
96;0.001257;4
96;0.001519;4
96;0.001604;4
96;0.001516;4
96;0.001723;4
96;0.001543;4
96;0.00122;4
96;0.001147;4
96;0.000695;4
96;0.00119;4
96;0.000921;4
96;0.000949;4
96;0.000824;4
96;0.000754;4
96;0.000715;4
96;0.000682;4
1;5.00004e-06;5
1;5.99981e-06;5
1;5.99981e-06;5
1;5.00004e-06;5
1;5.00004e-06;5
1;6.00005e-06;5
1;6.00005e-06;5
1;5.00004e-06;5
1;6.99982e-06;5
1;6.00005e-06;5
1;7.00005e-06;5
1;4.99981e-06;5
1;6.00005e-06;5
1;6.00005e-06;5
1;6.00005e-06;5
1;6.99982e-06;5
1;7.00005e-06;5
1;6.99982e-06;5
1;5.00004e-06;5
1;0.000327;5
2;8.49999e-05;5
2;9.4e-05;5
2;0.000191;5
2;3.2e-05;5
2;0.000236;5
2;0.000106;5
2;4.10001e-05;5
2;5.90002e-05;5
2;2.00002e-05;5
2;3.6e-05;5
2;3.90001e-05;5
2;2.00002e-05;5
2;3.90001e-05;5
2;1.79999e-05;5
2;2.00002e-05;5
2;2.39999e-05;5
2;1.49999e-05;5
2;4.29999e-05;5
2;4.69999e-05;5
2;4.00001e-05;5
4;0.000121;5
4;8.40002e-05;5
4;7.89999e-05;5
4;5.7e-05;5
4;7.89999e-05;5
4;2.19999e-05;5
4;3.90001e-05;5
4;4.30001e-05;5
4;6.90001e-05;5
4;7.39999e-05;5
4;6.4e-05;5
4;4.40001e-05;5
4;2.6e-05;5
4;4.39999e-05;5
4;3.5e-05;5
4;3.3e-05;5
4;3e-05;5
4;3.3e-05;5
4;2.7e-05;5
4;6.2e-05;5
8;0.000122;5
8;0.000111;5
8;0.000103;5
8;9.3e-05;5
8;8.19999e-05;5
8;7.69999e-05;5
8;6.90001e-05;5
8;6.7e-05;5
8;7.79999e-05;5
8;7.59999e-05;5
8;7.90001e-05;5
8;6.1e-05;5
8;6.5e-05;5
8;7.60001e-05;5
8;9.5e-05;5
8;5.8e-05;5
8;7.70001e-05;5
8;6.80001e-05;5
8;7.40001e-05;5
8;7.59999e-05;5
16;0.000162;5
16;0.000183;5
16;0.000179;5
16;0.000189;5
16;0.000111;5
16;0.000143;5
16;0.000152;5
16;0.000183;5
16;0.000216;5
16;0.000205;5
16;0.00015;5
16;0.000138;5
16;0.000116;5
16;0.000115;5
16;0.000139;5
16;9.8e-05;5
16;8.8e-05;5
16;0.000107;5
16;0.000179;5
16;0.000366;5
32;0.000355;5
32;0.000293;5
32;0.000378;5
32;0.00021;5
32;0.000321;5
32;0.000294;5
32;0.00027;5
32;0.000313;5
32;0.000269;5
32;0.000323;5
32;0.000297;5
32;0.000331;5
32;0.000321;5
32;0.000315;5
32;0.000347;5
32;0.000387;5
32;0.000473;5
32;0.000453;5
32;0.000439;5
32;0.000445;5
64;0.000725;5
64;0.000879;5
64;0.000967;5
64;0.001005;5
64;0.000923;5
64;0.000959;5
64;0.000723;5
64;0.000638;5
64;0.000711;5
64;0.000692;5
64;0.000946;5
64;0.00089;5
64;0.000868;5
64;0.000937;5
64;0.000889;5
64;0.000871;5
64;0.000721;5
64;0.000639;5
64;0.000466;5
64;0.000748;5
96;0.001798;5
96;0.001946;5
96;0.002046;5
96;0.001941;5
96;0.001848;5
96;0.002219;5
96;0.002004;5
96;0.00191;5
96;0.001671;5
96;0.001681;5
96;0.001568;5
96;0.001657;5
96;0.001726;5
96;0.001776;5
96;0.001735;5
96;0.001724;5
96;0.001786;5
96;0.001869;5
96;0.001494;5
96;0.001232;5
1;1.00001e-06;4
1;2.00002e-06;4
1;1.00001e-06;4
1;2.00002e-06;4
1;2.00002e-06;4
1;2.00002e-06;4
1;2.00002e-06;4
1;1.00001e-06;4
1;1.00001e-06;4
1;2.00002e-06;4
1;3.00002e-06;4
1;2.09999e-05;4
1;2.00002e-06;4
1;3.00002e-06;4
1;9.90001e-05;4
1;2.00002e-06;4
1;2.00002e-06;4
2;1.70001e-05;4
1;2.00002e-06;4
1;2.00002e-06;4
1;2.00002e-06;4
1;2.00002e-06;4
1;4.00003e-06;4
1;2.00002e-06;4
2;8.99984e-06;4
2;6.6e-05;4
1;1.29999e-05;4
1;2.00002e-06;4
1;2.00002e-06;4
2;0.000113;4
1;2.00002e-06;4
2;0.000127;4
2;0.0001;4
2;9.3e-05;4
2;1.89999e-05;4
2;2.10002e-05;4
1;2.70002e-05;4
1;5.99981e-06;4
2;3.5e-05;4
2;3.7e-05;4
1;7.00005e-06;4
2;3.1e-05;4
2;9.1e-05;4
2;4.40001e-05;4
2;2.19999e-05;4
2;2.8e-05;4
2;3.5e-05;4
2;4.49999e-05;4
2;4.89999e-05;4
4;4.49999e-05;4
2;4.19999e-05;4
2;5.5e-05;4
2;4.19999e-05;4
2;4.99999e-05;4
2;4.49999e-05;4
2;5.19999e-05;4
4;6.2e-05;4
2;4.90001e-05;4
4;6.2e-05;4
4;3.5e-05;4
2;5.7e-05;4
4;4.89999e-05;4
2;7.30001e-05;4
4;0.000102;4
2;6.6e-05;4
4;8.9e-05;4
4;0.000112;4
4;0.000118;4
2;6.89998e-05;4
4;8.80002e-05;4
4;8.29999e-05;4
4;0.000134;4
4;0.000126;4
4;0.000135;4
4;0.000133;4
4;0.000113;4
4;0.000167;4
4;0.000131;4
4;0.000157;4
4;9.90001e-05;4
4;0.000123;4
4;0.000114;4
4;0.000125;4
8;0.000144;4
4;0.000136;4
4;0.000126;4
4;0.000246;4
4;0.000204;4
8;0.000183;4
8;0.000157;4
4;0.000201;4
4;0.000132;4
8;0.000187;4
8;0.000145;4
8;0.000224;4
8;0.000225;4
4;0.000153;4
8;0.000221;4
8;0.000251;4
8;0.000306;4
8;0.000303;4
8;0.000224;4
8;0.00031;4
8;0.000281;4
8;0.000199;4
8;0.000232;4
8;0.000297;4
8;0.000308;4
8;0.000202;4
8;0.000245;4
8;0.000176;4
8;0.000184;4
8;0.000121;4
8;0.000402;4
8;0.000373;4
8;0.000318;4
8;0.000331;4
16;0.000418;4
16;0.000329;4
8;0.000397;4
16;0.000374;4
8;0.000391;4
16;0.000393;4
16;0.000314;4
16;0.000426;4
16;0.000336;4
8;0.000347;4
16;0.000435;4
16;0.000568;4
16;0.000515;4
16;0.00059;4
16;0.000431;4
16;0.000378;4
16;0.000291;4
16;0.000264;4
16;0.00025;4
16;0.000262;4
16;0.000245;4
16;0.000294;4
16;0.000249;4
16;0.000259;4
16;0.000252;4
16;0.000221;4
16;0.000227;4
16;0.000386;4
16;0.000393;4
16;0.000455;4
16;0.000638;4
16;0.000537;4
32;0.000678;4
32;0.000703;4
32;0.000861;4
16;0.000656;4
32;0.000875;4
32;0.000895;4
32;0.000837;4
32;0.000897;4
32;0.000765;4
32;0.000906;4
32;0.000947;4
32;0.000548;4
32;0.000832;4
32;0.000656;4
32;0.001075;4
32;0.000961;4
32;0.000869;4
32;0.000764;4
32;0.000793;4
32;0.000811;4
32;0.000919;4
32;0.000792;4
32;0.00086;4
32;0.000817;4
32;0.000465;4
32;0.000876;4
32;0.000321;4
64;0.000131;4
32;0.001029;4
32;0.001002;4
32;0.001142;4
64;0.001713;4
32;0.000829;4
64;0.001639;4
64;0.001814;4
64;0.002034;4
64;0.00172;4
64;0.001756;4
64;0.001724;4
64;0.001779;4
64;0.001346;4
64;0.000876;4
64;0.001917;4
64;0.00113;4
64;0.001624;4
64;0.001568;4
64;0.001509;4
64;0.00161;4
64;0.001658;4
64;0.001966;4
64;0.001696;4
64;0.001656;4
64;0.001846;4
64;0.00213;4
64;0.002074;4
64;0.001871;4
64;0.001953;4
64;0.001809;4
96;0.001982;4
64;0.00149;4
64;0.001798;4
64;0.001255;4
96;0.001921;4
96;0.002492;4
96;0.002441;4
96;0.002387;4
96;0.00216;4
96;0.002362;4
96;0.002336;4
96;0.002448;4
96;0.002308;4
96;0.003613;4
96;0.002542;4
96;0.002847;4
96;0.002633;4
96;0.002595;4
96;0.002634;4
96;0.002458;4
96;0.002305;4
96;0.002407;4
96;0.002223;4
96;0.002231;4
96;0.001998;4
96;0.002106;4
96;0.001985;4
96;0.002244;4
96;0.002139;4
96;0.001759;4
96;0.0017;4
96;0.001683;4
96;0.000692;4
1;5.00004e-06;5
1;6.00005e-06;5
1;6.00005e-06;5
1;6.00005e-06;5
1;5.99981e-06;5
1;6.00005e-06;5
1;1.90001e-05;5
1;6.7e-05;5
1;7.00005e-06;5
1;6.00005e-06;5
1;5.00004e-06;5
1;5.00004e-06;5
1;6.00005e-06;5
1;6.00005e-06;5
1;6.00005e-06;5
1;0.000113;5
1;6.00005e-06;5
1;5.00004e-06;5
1;5.00004e-06;5
1;6.00005e-06;5
1;6.00005e-06;5
1;0.000352;5
1;4.99981e-06;5
1;7.00005e-06;5
1;6.00005e-06;5
1;7.00005e-06;5
1;7.99983e-06;5
1;7.00005e-06;5
1;9.00007e-06;5
1;6.00005e-06;5
2;2.5e-05;5
2;2.5e-05;5
2;2.7e-05;5
2;2.7e-05;5
2;9.3e-05;5
2;3e-05;5
2;3.2e-05;5
2;3.3e-05;5
2;5.7e-05;5
2;4.10001e-05;5
2;2.9e-05;5
2;3.1e-05;5
2;4.89999e-05;5
2;3.69998e-05;5
2;3.1e-05;5
2;2.6e-05;5
2;3.7e-05;5
2;3.99998e-05;5
2;3.5e-05;5
2;4.40001e-05;5
2;3.69998e-05;5
2;3.6e-05;5
2;3.4e-05;5
2;3.6e-05;5
2;8.40002e-05;5
4;4.90001e-05;5
4;5.10002e-05;5
4;5.39999e-05;5
4;5.8e-05;5
4;5.80002e-05;5
4;4.90001e-05;5
4;6e-05;5
4;4.79999e-05;5
4;6.6e-05;5
4;5.9e-05;5
4;5.39999e-05;5
4;4.70001e-05;5
4;5.09999e-05;5
4;5.5e-05;5
4;6.1e-05;5
4;5.09999e-05;5
4;4.59999e-05;5
4;5.30002e-05;5
4;5.90002e-05;5
4;4.29999e-05;5
4;6e-05;5
4;5.50002e-05;5
4;4.69999e-05;5
4;9.1e-05;5
4;8.19999e-05;5
8;8.7e-05;5
8;8.80002e-05;5
8;9.90001e-05;5
8;9e-05;5
8;9.69998e-05;5
8;9.7e-05;5
8;8.6e-05;5
8;9.90001e-05;5
8;8.49999e-05;5
8;0.000104;5
8;7.59999e-05;5
8;9e-05;5
8;0.00011;5
8;6.80001e-05;5
8;6.6e-05;5
8;7.29999e-05;5
8;9.99998e-05;5
8;9e-05;5
8;9e-05;5
8;7.60001e-05;5
8;0.000107;5
8;9.8e-05;5
8;9.3e-05;5
8;0.000104;5
8;0.000173;5
16;0.000245;5
16;0.000267;5
16;0.000255;5
16;0.000222;5
16;0.000274;5
16;0.000246;5
16;0.000236;5
16;0.000307;5
16;0.000266;5
16;0.000289;5
16;0.000249;5
16;0.000222;5
16;0.000223;5
16;0.000208;5
16;0.0002;5
16;0.00022;5
16;0.000203;5
16;0.000265;5
16;0.000213;5
16;0.000239;5
16;0.000253;5
16;0.000266;5
16;0.000322;5
2;0.000377;5
16;0.000423;5
2;0.000298;5
16;0.000392;5
32;0.000336;5
32;0.000373;5
32;0.000447;5
2;0.000374;5
32;0.000375;5
32;0.00042;5
32;0.000519;5
2;0.000349;5
32;0.000611;5
32;0.000468;5
32;0.000503;5
32;0.00054;5
2;0.000322;5
32;0.000488;5
32;0.000473;5
32;0.000522;5
32;0.000452;5
32;0.000373;5
32;0.000345;5
32;0.000382;5
4;0.00032;5
32;0.000428;5
32;0.000447;5
32;0.000408;5
32;0.000477;5
4;0.000407;5
32;0.000496;5
32;0.000734;5
32;0.000716;5
4;0.000504;5
32;0.000792;5
4;0.000663;5
64;0.000926;5
64;0.000943;5
4;0.000645;5
64;0.00079;5
64;0.000741;5
64;0.000815;5
64;0.000807;5
64;0.000884;5
64;0.0009;5
64;0.000821;5
64;0.001078;5
8;0.00105;5
64;0.001304;5
64;0.000944;5
8;0.000816;5
64;0.001325;5
64;0.001077;5
64;0.001652;5
64;0.00139;5
8;0.000867;5
64;0.001492;5
64;0.001327;5
64;0.001515;5
64;0.001339;5
8;0.00098;5
64;0.001417;5
64;0.001488;5
64;0.00138;5
8;0.001209;5
64;0.001383;5
64;0.001549;5
16;0.001504;5
96;0.001984;5
96;0.00211;5
16;0.001468;5
96;0.001919;5
96;0.002191;5
96;0.002122;5
96;0.002173;5
96;0.002977;5
16;0.001648;5
96;0.002246;5
96;0.002378;5
96;0.002193;5
96;0.001972;5
16;0.00158;5
